id;name;geoid;geoname;value;datetime
1180;Generación medida Exportación Marruecos;;;-855.6;2015-06-24T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-811.3;2015-06-24T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-795.7;2015-06-24T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-765.3;2015-06-24T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-703.7;2015-06-24T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-697.2;2015-06-24T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-771.6;2015-06-24T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-734.2;2015-06-24T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-664.7;2015-06-24T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-734.8;2015-06-24T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-768;2015-06-24T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-769.7;2015-06-24T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-802.5;2015-06-24T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-837.9;2015-06-24T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-777.7;2015-06-24T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-739.8;2015-06-24T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-819.6;2015-06-24T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-793.6;2015-06-24T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-758;2015-06-24T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-787.5;2015-06-24T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-802.8;2015-06-24T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-774.4;2015-06-24T23:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-787.9;2015-06-25T00:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-900.1;2015-06-25T01:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-857.9;2015-06-25T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-785.4;2015-06-25T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-816.6;2015-06-25T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-706;2015-06-25T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-649.5;2015-06-25T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-652;2015-06-25T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-548.1;2015-06-25T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-655.6;2015-06-25T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-558.6;2015-06-25T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-606.7;2015-06-25T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-707.2;2015-06-25T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-698.1;2015-06-25T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-740.1;2015-06-25T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-737.6;2015-06-25T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-715.9;2015-06-25T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-637.8;2015-06-25T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-615.9;2015-06-25T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-660.9;2015-06-25T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-751;2015-06-25T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-783;2015-06-25T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-735.1;2015-06-25T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-747.1;2015-06-25T23:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-777.5;2015-06-26T00:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-806.4;2015-06-26T01:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-743.8;2015-06-26T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-762.8;2015-06-26T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-737.5;2015-06-26T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-739.9;2015-06-26T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-689.9;2015-06-26T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-482.6;2015-06-26T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-290.1;2015-06-26T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-441.1;2015-06-26T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-462.7;2015-06-26T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-629.8;2015-06-26T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-677.8;2015-06-26T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-702.2;2015-06-26T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-653.1;2015-06-26T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-708;2015-06-26T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-726.8;2015-06-26T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-679;2015-06-26T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-719.2;2015-06-26T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-740.3;2015-06-26T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-770.7;2015-06-26T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-763.8;2015-06-26T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-782;2015-06-26T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-772.8;2015-06-26T23:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-813.7;2015-06-27T00:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-828.2;2015-06-27T01:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-834.8;2015-06-27T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-822.2;2015-06-27T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-765.8;2015-06-27T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-750.3;2015-06-27T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-759.8;2015-06-27T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-716.8;2015-06-27T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-767.8;2015-06-27T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-777.6;2015-06-27T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-610;2015-06-27T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-772.9;2015-06-27T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-849.3;2015-06-27T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-869.9;2015-06-27T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-776.5;2015-06-27T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-733.4;2015-06-27T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-728.9;2015-06-27T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-790.9;2015-06-27T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-861.1;2015-06-27T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-881;2015-06-27T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-885;2015-06-27T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-812.4;2015-06-27T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-835.7;2015-06-27T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-792;2015-06-27T23:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-845.7;2015-06-28T00:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-833.4;2015-06-28T01:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-845.1;2015-06-28T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-825.3;2015-06-28T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-811.8;2015-06-28T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-750.3;2015-06-28T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-658.5;2015-06-28T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-650;2015-06-28T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-638.9;2015-06-28T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-654.6;2015-06-28T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-558.4;2015-06-28T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-373.5;2015-06-28T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-332.2;2015-06-28T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-524.9;2015-06-28T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-650.5;2015-06-28T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-686.3;2015-06-28T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-638.2;2015-06-28T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-650.4;2015-06-28T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-645.3;2015-06-28T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-764.1;2015-06-28T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-765.2;2015-06-28T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-780.6;2015-06-28T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-810.9;2015-06-28T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-819;2015-06-28T23:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-778.4;2015-06-29T00:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-809.8;2015-06-29T01:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-835.6;2015-06-29T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-812.2;2015-06-29T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-800.2;2015-06-29T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-688.1;2015-06-29T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-508.5;2015-06-29T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-445.7;2015-06-29T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-423.7;2015-06-29T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-429.2;2015-06-29T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-598.7;2015-06-29T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-797.4;2015-06-29T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-817.3;2015-06-29T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-826.9;2015-06-29T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-803.9;2015-06-29T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-828.3;2015-06-29T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-800;2015-06-29T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-749.5;2015-06-29T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-828.8;2015-06-29T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-781;2015-06-29T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-788.8;2015-06-29T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-767.2;2015-06-29T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-757.8;2015-06-29T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-758.2;2015-06-29T23:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-820;2015-06-30T00:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-808.8;2015-06-30T01:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-811.6;2015-06-30T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-731.7;2015-06-30T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-748.2;2015-06-30T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-715.9;2015-06-30T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-434.1;2015-06-30T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-357.2;2015-06-30T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-326.1;2015-06-30T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-414.4;2015-06-30T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-577;2015-06-30T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-748.3;2015-06-30T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-760.7;2015-06-30T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-765.7;2015-06-30T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-792.2;2015-06-30T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-796.8;2015-06-30T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-787.8;2015-06-30T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-795.1;2015-06-30T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-801.7;2015-06-30T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-866.5;2015-06-30T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-822.4;2015-06-30T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-768.2;2015-06-30T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-828.3;2015-06-30T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-789.1;2015-06-30T23:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-758.2;2015-07-01T00:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-772.1;2015-07-01T01:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-801.2;2015-07-01T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-706.6;2015-07-01T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-706.9;2015-07-01T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-699.2;2015-07-01T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-410.1;2015-07-01T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-383.5;2015-07-01T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-296.8;2015-07-01T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-424.8;2015-07-01T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-426.2;2015-07-01T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-595.5;2015-07-01T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-776.9;2015-07-01T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-808.2;2015-07-01T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-839;2015-07-01T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-860.8;2015-07-01T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-814.6;2015-07-01T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-739.3;2015-07-01T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-788.9;2015-07-01T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-812.2;2015-07-01T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-804.7;2015-07-01T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-817.5;2015-07-01T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-799.6;2015-07-01T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-749.1;2015-07-01T23:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-838.3;2015-07-02T00:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-815.5;2015-07-02T01:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-776.8;2015-07-02T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-717.9;2015-07-02T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-712.8;2015-07-02T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-591.7;2015-07-02T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-288.7;2015-07-02T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-24.5;2015-07-02T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-108.2;2015-07-02T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-282.3;2015-07-02T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-401.3;2015-07-02T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-598.7;2015-07-02T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-692.1;2015-07-02T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-729.3;2015-07-02T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-716;2015-07-02T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-750.7;2015-07-02T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-690.8;2015-07-02T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-714.6;2015-07-02T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-756.6;2015-07-02T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-751;2015-07-02T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-770.8;2015-07-02T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-800.1;2015-07-02T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-820.9;2015-07-02T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-835;2015-07-02T23:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-794.8;2015-07-03T00:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-874.4;2015-07-03T01:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-826;2015-07-03T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-778.6;2015-07-03T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-654;2015-07-03T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-640.6;2015-07-03T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-282.7;2015-07-03T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-332.4;2015-07-03T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-315.1;2015-07-03T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-292.1;2015-07-03T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-423.8;2015-07-03T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-751.1;2015-07-03T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-837.3;2015-07-03T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-859.9;2015-07-03T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-850.9;2015-07-03T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-871.4;2015-07-03T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-828.7;2015-07-03T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-832.5;2015-07-03T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-852.1;2015-07-03T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-877.1;2015-07-03T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-836.2;2015-07-03T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-846.1;2015-07-03T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-850.7;2015-07-03T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-870.2;2015-07-03T23:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-835.8;2015-07-04T00:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-852.4;2015-07-04T01:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-827.7;2015-07-04T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-769.3;2015-07-04T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-756.2;2015-07-04T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-728.8;2015-07-04T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-608.7;2015-07-04T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-134.4;2015-07-04T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-122.5;2015-07-04T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-128.6;2015-07-04T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-246.6;2015-07-04T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-490.3;2015-07-04T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-661.3;2015-07-04T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-796.2;2015-07-04T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-729;2015-07-04T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-696.3;2015-07-04T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-685.8;2015-07-04T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-678.4;2015-07-04T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-732.4;2015-07-04T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-747.3;2015-07-04T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-812.7;2015-07-04T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-782.5;2015-07-04T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-827.7;2015-07-04T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-803.5;2015-07-04T23:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-752.7;2015-07-05T00:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-791.6;2015-07-05T01:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-852.4;2015-07-05T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-782.6;2015-07-05T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-835.7;2015-07-05T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-724;2015-07-05T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-355.5;2015-07-05T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-30.1;2015-07-05T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-59.5;2015-07-05T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-113;2015-07-05T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-208.6;2015-07-05T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-377.2;2015-07-05T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-489.2;2015-07-05T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-552.6;2015-07-05T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-694.3;2015-07-05T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-727.1;2015-07-05T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-871.8;2015-07-05T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-815.5;2015-07-05T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-798.1;2015-07-05T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-844.2;2015-07-05T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-892.5;2015-07-05T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-823.9;2015-07-05T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-796.3;2015-07-05T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-855.9;2015-07-05T23:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-815.4;2015-07-06T00:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-846.8;2015-07-06T01:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-820.9;2015-07-06T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-760;2015-07-06T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-817.3;2015-07-06T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-673.4;2015-07-06T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-617.9;2015-07-06T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-383.7;2015-07-06T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-290.8;2015-07-06T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-325;2015-07-06T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-549.2;2015-07-06T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-728.3;2015-07-06T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-807.4;2015-07-06T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-824.5;2015-07-06T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-845.9;2015-07-06T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-849.3;2015-07-06T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-837.8;2015-07-06T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-754.2;2015-07-06T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-791.3;2015-07-06T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-826.6;2015-07-06T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-800.5;2015-07-06T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-840.8;2015-07-06T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-842.6;2015-07-06T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-844.1;2015-07-06T23:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-914;2015-07-07T00:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-914.4;2015-07-07T01:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-853.5;2015-07-07T02:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-866.4;2015-07-07T03:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-859.4;2015-07-07T04:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-798.5;2015-07-07T05:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-586.2;2015-07-07T06:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-310.6;2015-07-07T07:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-381.6;2015-07-07T08:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-508;2015-07-07T09:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-761.5;2015-07-07T10:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-811.8;2015-07-07T11:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-868;2015-07-07T12:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-911.7;2015-07-07T13:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-893.7;2015-07-07T14:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-903.3;2015-07-07T15:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-885.7;2015-07-07T16:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-812.4;2015-07-07T17:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-840.9;2015-07-07T18:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-876.2;2015-07-07T19:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-855;2015-07-07T20:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-837.5;2015-07-07T21:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-812.5;2015-07-07T22:00:00+02:00
1180;Generación medida Exportación Marruecos;;;-772.7;2015-07-07T23:00:00+02:00
